timestamp,start_latitude,start_longitude,end_latitude,end_longitude,current_speed_kmh,free_flow_speed_kmh,current_travel_time_seconds,free_flow_travel_time_seconds,traffic_confidence,travel_time_seconds,distance_meters,traffic_delay_seconds,incident_type,weather_condition,road_type,poi_category,traffic_level
2025-05-06T20:49:04.938950,38.12150042761443,-85.79954211144847,38.161547574776506,-85.67103672519289,60,60,64,64,1.0,1162,19445,0,none,rain,highway,none,low
2025-05-06T20:49:07.735882,38.17578788287407,-85.63980984163399,38.18725048610257,-85.73809963419521,64,64,161,161,1.0,1336,15366,0,none,fog,local,none,low
2025-05-06T20:49:10.675433,38.28033940747844,-85.6243895574893,38.12599668282358,-85.59224829868792,51,51,131,131,1.0,1580,32865,0,none,snow,highway,none,low
2025-05-06T20:49:13.624365,38.21498686641552,-85.65896033607014,38.17989937431041,-85.69678080612941,108,108,77,77,1.0,615,7598,0,none,rain,arterial,none,low
2025-05-06T20:49:16.470410,38.31707868639205,-85.6744204335281,38.15765007038412,-85.64529350102649,45,50,255,230,0.728585,1775,31039,0,none,snow,local,none,moderate
2025-05-06T20:49:19.505059,38.1299103293636,-85.55933469558212,38.15044134219418,-85.6052844837243,88,88,161,161,1.0,781,6568,0,none,rain,highway,none,low
2025-05-06T20:49:22.425148,38.261313476152985,-85.60928693932168,38.34429277056777,-85.5832553603801,25,33,126,95,1.0,1513,19283,0,none,rain,local,none,high
2025-05-06T20:49:25.342245,38.20010586002647,-85.77266030464033,38.19365329451114,-85.88561171312823,48,48,93,93,1.0,1355,16398,0,none,fog,local,none,low
2025-05-06T20:49:27.979213,38.24104236365497,-85.54705504697654,38.17932126695995,-85.85603433870871,54,65,346,288,1.0,1712,33281,0,none,fog,local,none,moderate
2025-05-06T20:49:30.745683,38.27728811037803,-85.67828338870018,38.2829437272424,-85.76304053563021,107,107,178,178,1.0,760,10042,0,none,fog,highway,none,low
2025-05-06T20:49:33.548805,38.23153174471426,-85.84829598957596,38.27535746010452,-85.6142916406718,89,89,298,298,1.0,1626,32030,0,none,rain,highway,none,low
2025-05-06T20:49:36.809172,38.31623233337705,-85.73194747742743,38.27183064668723,-85.82405778451464,54,54,225,225,1.0,1015,17217,0,none,snow,highway,none,low
2025-05-06T20:49:39.517212,38.20931031293422,-85.71230299066221,38.28253346128043,-85.87200220868309,47,57,203,168,1.0,1374,27198,0,none,rain,arterial,none,moderate
2025-05-06T20:49:42.273260,38.18652065065535,-85.62535087509798,38.18693899477452,-85.6235742031381,66,66,130,130,1.0,89,354,0,none,fog,highway,none,low
2025-05-06T20:49:44.982092,38.29483051581213,-85.80818107437332,38.21995704848801,-85.80272320393635,41,41,108,108,1.0,974,14087,0,none,snow,highway,none,low
2025-05-06T20:49:48.451823,38.26209734041516,-85.52221964961477,38.34090577361376,-85.52772952680004,44,64,294,202,1.0,1789,23842,0,none,fog,arterial,none,high
2025-05-06T20:49:51.331994,38.1440983220653,-85.73056239494488,38.21561215101719,-85.85591962472023,56,71,206,162,1.0,1615,22208,0,none,rain,local,none,moderate
2025-05-06T20:49:54.103738,38.2422959481983,-85.79126134314636,38.30924881986334,-85.6309016314448,38,38,135,135,1.0,1472,22681,0,none,snow,local,none,low
2025-05-06T20:49:56.978058,38.25193528869436,-85.82947282406856,38.211538446554826,-85.5392836460013,47,47,51,51,1.0,1450,32007,0,none,snow,highway,none,low
2025-05-06T20:50:00.655259,38.29733722460818,-85.58203178369615,38.18713356441784,-85.55346271030407,54,54,144,144,1.0,1262,23373,0,none,snow,highway,none,low
2025-05-06T20:50:03.931957,38.311686567366365,-85.64570249329076,38.18276011730758,-85.91977116651277,50,50,300,300,1.0,2169,39647,0,none,clear,arterial,none,low
2025-05-06T20:50:07.713943,38.27099282256992,-85.75272050575124,38.259993472703655,-85.69789436001926,49,49,20,20,1.0,663,9130,0,none,clear,local,none,low
2025-05-06T20:50:10.399214,38.202460935553255,-85.6144962728834,38.30702925771033,-85.52700813555447,40,59,234,159,1.0,1369,25015,0,none,fog,local,none,high
2025-05-06T20:50:13.587852,38.29652641040996,-85.59989544263539,38.34884561237745,-85.78770519962987,54,54,400,400,1.0,1403,28213,0,none,rain,highway,none,low
2025-05-06T20:50:16.506187,38.272720143770826,-85.61867136429726,38.335960461656285,-85.6956750321496,48,52,139,129,1.0,968,24279,0,none,fog,highway,none,low
2025-05-06T20:50:19.479655,38.127456894173285,-85.64556577105311,38.15156582800961,-85.5327320877926,59,59,99,99,1.0,552,12001,0,none,snow,highway,none,low
2025-05-06T20:50:22.111388,38.21978728817841,-85.53644280974444,38.13966607270359,-85.69317793877755,111,111,116,116,1.0,1312,31528,0,none,fog,highway,none,low
2025-05-06T20:50:24.818325,38.28841045988823,-85.61284992871192,38.13149810885864,-85.70921760383693,54,54,400,400,1.0,1445,27045,0,none,fog,highway,none,low
2025-05-06T20:50:28.058111,38.162842632038064,-85.70272015861077,38.29774434040142,-85.5387512867439,49,61,166,133,1.0,1603,32156,0,none,snow,highway,none,moderate
2025-05-06T20:50:30.612294,38.13057557213648,-85.72063959845893,38.29767547474066,-85.55220238970135,73,73,214,214,1.0,1596,36142,0,none,rain,arterial,none,low
2025-05-06T20:50:33.528119,38.16376691627166,-85.64457660143685,38.26114398444883,-85.77910242874724,64,64,161,161,1.0,1654,26212,0,none,clear,local,none,low
2025-05-06T20:50:36.172216,38.31975861240246,-85.69997686505461,38.34283420468223,-85.67378004032484,52,59,152,133,1.0,356,4342,0,none,fog,local,none,moderate
2025-05-06T20:50:38.970827,38.2687012178422,-85.5547344566866,38.15497615208574,-85.87966160443136,56,56,149,149,1.0,2283,36696,0,none,clear,arterial,none,low
2025-05-06T20:50:41.521670,38.287189421745865,-85.71308864403234,38.18492258772289,-85.79641491720308,42,59,122,87,1.0,1210,26280,0,none,clear,local,none,high
2025-05-06T20:50:44.252422,38.32237307500032,-85.60521691397803,38.22816475870456,-85.54842711322758,115,115,190,190,1.0,1359,25458,0,none,snow,local,none,low
2025-05-06T20:50:47.194050,38.21260664215743,-85.75044077916901,38.31721949996655,-85.7938998727253,34,34,29,29,1.0,917,16108,0,none,clear,local,none,low
2025-05-06T20:50:49.928378,38.30253528655537,-85.55103596630948,38.1530527959636,-85.68844485634487,114,114,121,121,1.0,1810,38099,0,none,clear,local,none,low
2025-05-06T20:50:52.689620,38.26742519412841,-85.63789525222627,38.20499907772961,-85.60098958824773,56,56,191,191,1.0,924,12706,0,none,fog,highway,none,low
2025-05-06T20:50:55.907891,38.19294192587156,-85.85444467385922,38.34125016302984,-85.89489414524975,66,66,122,122,1.0,1332,26852,0,none,fog,local,none,low
2025-05-06T20:50:58.619703,38.32049473905355,-85.78616251208733,38.17855674738889,-85.89358142722917,48,48,184,184,1.0,1660,24279,0,none,snow,highway,none,low
2025-05-06T20:51:01.702033,38.12814768560504,-85.86625130038666,38.14859740518215,-85.76998107390526,60,60,62,62,1.0,960,11779,0,none,rain,arterial,none,low
2025-05-06T20:51:04.720611,38.27437955770185,-85.77719584991597,38.34270903871791,-85.73510568467778,103,103,72,72,1.0,1679,19812,0,none,fog,arterial,none,low
2025-05-06T20:51:07.383226,38.262873057357126,-85.53079893613652,38.240890354965096,-85.51053151241548,64,64,227,227,1.0,485,9321,0,none,rain,highway,none,low
2025-05-06T20:51:10.720831,38.26511221193869,-85.82517670862867,38.26001255738429,-85.5659180287909,44,44,68,68,1.0,1542,29381,0,none,clear,arterial,none,low
2025-05-06T20:51:13.802389,38.30327397644923,-85.6829094661856,38.19928464860839,-85.55523462855406,14,16,779,681,0.574261,1701,29385,0,none,fog,arterial,none,moderate
2025-05-06T20:51:16.495796,38.26927199408059,-85.82440777334521,38.222262041338944,-85.59847251241611,54,54,79,79,1.0,1293,27532,0,none,clear,highway,none,low
2025-05-06T20:51:19.126695,38.16412596615167,-85.90430716835985,38.28013276564029,-85.78033289598895,56,56,331,331,1.0,1641,23595,0,none,snow,arterial,none,low
2025-05-06T20:51:21.890661,38.23175285650533,-85.91225103477362,38.2307568072571,-85.87469074499097,67,67,447,447,1.0,626,5597,0,none,rain,arterial,none,low
2025-05-06T20:51:24.594771,38.285034396322544,-85.88678912354806,38.20722524441412,-85.63195623688352,62,62,421,421,1.0,1663,32054,0,none,clear,arterial,none,low
2025-05-06T20:51:27.536565,38.28742493193997,-85.80851519360759,38.158820922662265,-85.54342748197158,41,41,191,191,1.0,1820,43183,0,none,clear,highway,none,low
2025-05-06T20:51:31.106492,38.152310241986186,-85.59858815346584,38.19845693651647,-85.92043963029965,51,51,86,86,1.0,2651,56592,0,none,snow,arterial,none,low
2025-05-06T20:51:33.671939,38.21337143974846,-85.57179446479323,38.23647713677444,-85.71168852150979,113,113,111,111,1.0,1065,17388,0,none,snow,highway,none,low
2025-05-06T20:51:36.384871,38.24902777464736,-85.55230942700918,38.302459040689854,-85.54455507566388,46,60,228,175,1.0,1011,10500,0,none,fog,local,none,high
2025-05-06T20:51:39.248523,38.30772523014118,-85.71396576035761,38.17953426232889,-85.5728936830838,54,67,143,115,1.0,1745,29678,0,none,fog,arterial,none,moderate
2025-05-06T20:51:41.954536,38.27242076378816,-85.56539692596628,38.13583338952308,-85.9218776618243,48,48,111,111,1.0,2399,49912,0,none,rain,arterial,none,low
2025-05-06T20:51:44.713596,38.13223352569121,-85.5326445359546,38.255660198149165,-85.552324081262,119,119,105,105,1.0,1646,26098,0,none,clear,highway,none,low
2025-05-06T20:51:47.521365,38.23626283953855,-85.68346561695711,38.137637696822544,-85.83364827215213,107,107,137,137,1.0,1908,27936,0,none,rain,arterial,none,low
2025-05-06T20:51:50.229805,38.2752739565,-85.61187997783573,38.24247741843736,-85.83278974604936,64,72,241,215,1.0,1277,27717,0,none,snow,local,none,moderate
2025-05-06T20:51:53.186060,38.15806415110582,-85.67322224959855,38.2673301584665,-85.85976492407399,63,63,187,187,1.0,1780,31107,0,none,clear,arterial,none,low
2025-05-06T20:51:56.041245,38.18234785471473,-85.87783421295754,38.183779467466216,-85.61101239610647,82,82,64,64,1.0,1790,32018,0,none,snow,arterial,none,low
2025-05-06T20:51:58.723752,38.13410795801007,-85.90206937956653,38.3248494959028,-85.83263614142561,63,63,204,204,1.0,1707,27592,0,none,rain,local,none,low
2025-05-06T20:52:01.764915,38.14464592107013,-85.78432240214705,38.26441490738869,-85.84277517143768,60,60,159,159,1.0,1677,25782,0,none,fog,highway,none,low
2025-05-06T20:52:05.033084,38.22479147150116,-85.56372719060415,38.16382548162228,-85.60251811477805,113,113,111,111,1.0,939,10357,0,none,clear,highway,none,low
2025-05-06T20:52:08.073284,38.27626882062968,-85.56978471184162,38.15037457221113,-85.82888430562528,57,66,668,577,1.0,1975,32528,0,none,snow,local,none,moderate
2025-05-06T20:52:10.777691,38.32794263035323,-85.5869242204794,38.169339832127,-85.63427920090923,112,112,195,195,1.0,1661,29699,0,none,clear,local,none,low
2025-05-06T20:52:13.684750,38.34783814423196,-85.71501391006089,38.21051780775084,-85.63073728701185,108,108,80,80,1.0,1656,29604,0,none,snow,arterial,none,low
2025-05-06T20:52:16.376012,38.339278575505205,-85.75052084711093,38.1560236271121,-85.69607430133873,74,74,89,89,1.0,1252,25238,0,none,fog,local,none,low
2025-05-06T20:52:19.518962,38.24236998021056,-85.66265390570877,38.25427575715244,-85.52099987874666,48,48,142,142,1.0,1168,17817,0,none,rain,highway,none,low
2025-05-06T20:52:22.130252,38.31667833207428,-85.74943355435806,38.146850210573305,-85.8902626125689,69,77,174,156,1.0,1498,31920,0,none,fog,highway,none,moderate
2025-05-06T20:52:25.568419,38.2490189581502,-85.71313694950531,38.17916890588924,-85.90198571172436,54,54,126,126,1.0,1722,30034,0,none,clear,local,none,low
2025-05-06T20:52:29.809613,38.30709308325148,-85.69164882363987,38.31346417401212,-85.71076690763552,14,16,779,681,0.574261,383,2939,0,none,clear,local,none,moderate
2025-05-06T20:52:33.232347,38.24120228547074,-85.59599504696226,38.29544124949214,-85.78726127788406,50,65,374,288,1.0,1286,23582,0,none,clear,arterial,none,moderate
2025-05-06T20:52:37.334114,38.19214469432967,-85.87318465462329,38.3428001316544,-85.51618355999211,64,64,226,226,1.0,1818,47414,0,none,rain,highway,none,low
2025-05-06T20:52:40.812236,38.29958851438856,-85.88838640435414,38.23924555976185,-85.53394355924559,82,82,43,43,1.0,1971,41638,0,none,snow,local,none,low
2025-05-06T20:52:43.819216,38.25221312036903,-85.713068620187,38.34371992140982,-85.69668218789417,106,106,77,77,1.0,817,18106,0,none,clear,highway,none,low
2025-05-06T20:52:47.796858,38.20926609590893,-85.89840030466577,38.17243531287738,-85.78679447209426,85,85,448,448,1.0,1571,31195,0,none,snow,highway,none,low
2025-05-06T20:52:51.250033,38.21647073515753,-85.5894112742291,38.28567371117341,-85.60405356020114,28,49,198,113,1.0,882,13749,0,none,rain,highway,none,high
2025-05-06T20:52:54.585479,38.286876221657614,-85.52653443663726,38.31626032504443,-85.51883091684972,114,114,112,112,1.0,799,6400,0,none,rain,highway,none,low
2025-05-06T20:52:57.445887,38.13546917277769,-85.68273097377056,38.14370590149004,-85.85339169254418,33,33,62,62,1.0,1389,18031,0,none,snow,arterial,none,low
2025-05-06T20:53:00.123182,38.338072047303335,-85.69813358857799,38.3413990567102,-85.66652752153269,81,81,30,30,1.0,473,6100,0,none,snow,local,none,low
2025-05-06T20:53:03.562149,38.24288901222476,-85.88343043340116,38.272463877608864,-85.55996534722735,88,88,302,302,1.0,1949,42838,0,none,rain,highway,none,low
2025-05-06T20:53:06.570586,38.20300394502913,-85.7794520095647,38.16210207256573,-85.78877150413102,50,50,47,47,1.0,1012,7504,0,none,clear,arterial,none,low
2025-05-06T20:53:09.125867,38.130132164481786,-85.51318731727851,38.12727527610978,-85.81994527105523,116,116,187,187,1.0,1469,31319,0,none,rain,highway,none,low
2025-05-06T20:53:11.739570,38.21018077597458,-85.73579683369078,38.28369071704605,-85.6337771916442,57,57,132,132,1.0,938,19569,0,none,snow,highway,none,low
2025-05-06T20:53:14.784877,38.16352584431744,-85.88895520620932,38.29768527114426,-85.51197810951513,46,46,92,92,1.0,2250,47991,0,none,rain,local,none,low
2025-05-06T20:53:17.471945,38.22411684876279,-85.60623291595212,38.16184727770036,-85.6037260852916,69,69,131,131,1.0,890,9013,0,none,rain,highway,none,low
2025-05-06T20:53:20.921406,38.18167391880864,-85.63522572787795,38.18537321476673,-85.84162946760176,60,65,175,161,1.0,1469,21821,0,none,snow,arterial,none,low
2025-05-06T20:53:24.028522,38.12081213817726,-85.56185576424014,38.17350473667871,-85.67011074416293,90,90,157,157,1.0,1370,15584,0,none,fog,highway,none,low
2025-05-06T20:53:26.961579,38.34599929356895,-85.60721879571041,38.32309804164301,-85.74151756954936,74,74,52,52,1.0,1617,32215,0,none,clear,highway,none,low
2025-05-06T20:53:29.944137,38.32443412145695,-85.64584582456528,38.12101527707278,-85.72722272090144,68,68,115,115,1.0,1957,33867,0,none,clear,local,none,low
2025-05-06T20:53:33.235438,38.27674476963046,-85.68843282800059,38.13745411625838,-85.71873535676808,107,107,178,178,1.0,1156,22459,0,none,fog,arterial,none,low
2025-05-06T20:53:36.031123,38.28027161893677,-85.62673229172148,38.320286315623214,-85.80585022431052,46,51,145,131,1.0,1324,22663,0,none,rain,local,none,moderate
2025-05-06T20:53:38.991894,38.33320138383129,-85.56942961469737,38.15096417180365,-85.67368874459021,117,117,237,237,1.0,2026,33303,0,none,rain,local,none,low
2025-05-06T20:53:41.692680,38.28319162078741,-85.85384511913605,38.12667167704988,-85.91923327360671,62,62,423,423,1.0,1335,24235,0,none,rain,highway,none,low
2025-05-06T20:53:44.951107,38.13041364704934,-85.59531841227165,38.15741465281508,-85.6713965606367,116,116,108,108,1.0,1088,10790,0,none,snow,highway,none,low
2025-05-06T20:53:48.196600,38.24470769349936,-85.57080822465427,38.19399661219799,-85.55738302605687,49,65,382,288,1.0,728,7165,0,none,snow,arterial,none,high
2025-05-06T20:53:51.718881,38.12548292784745,-85.75899108351038,38.34647715118562,-85.89350116891285,64,64,135,135,1.0,2048,38399,0,none,fog,highway,none,low
2025-05-06T20:53:54.878858,38.24571415668687,-85.71835019486053,38.32846783096999,-85.81497307107715,54,54,126,126,1.0,1359,21733,0,none,rain,local,none,low
2025-05-06T20:53:59.095648,38.302497528105405,-85.64952783956753,38.20731834328776,-85.88456067408046,50,50,300,300,1.0,1960,36262,0,none,snow,arterial,none,low
2025-05-06T20:54:01.778103,38.13512092401008,-85.55555997139652,38.20615795857874,-85.73815654630943,119,119,105,105,1.0,1210,26877,0,none,rain,arterial,none,low
2025-05-06T20:54:04.628447,38.154435147135565,-85.78012862618952,38.2035150597604,-85.69120562006806,62,62,125,125,1.0,805,12212,0,none,snow,arterial,none,low
2025-05-06T20:54:07.429483,38.26232161237333,-85.73457567493152,38.34825713775868,-85.61719740029307,66,66,205,205,1.0,1085,23210,0,none,rain,highway,none,low
2025-05-06T20:54:10.348796,38.32423394480991,-85.664560110594,38.15412836582856,-85.82136874674404,37,49,311,234,0.731826,1907,33522,0,none,clear,arterial,none,high
2025-05-06T20:54:13.611597,38.16571716251403,-85.77010552430195,38.25200262003266,-85.74734262221448,49,61,158,127,1.0,1008,20398,0,none,fog,arterial,none,moderate
2025-05-06T20:54:16.583576,38.26146937218377,-85.58786601879905,38.32017000342393,-85.82828942012704,64,64,93,93,1.0,1729,36376,0,none,fog,highway,none,low
2025-05-06T20:54:19.883360,38.30285441693253,-85.624010923173,38.23403459171929,-85.81343549308376,75,75,309,309,1.0,1228,26523,0,none,clear,highway,none,low
2025-05-06T20:54:22.742644,38.18908445534529,-85.56021010332633,38.22702099534609,-85.73855129689318,22,29,95,72,1.0,1521,27871,0,none,snow,local,none,high
2025-05-06T20:54:25.655065,38.1639250627519,-85.55213576082093,38.26878337706059,-85.92166622020095,116,116,187,187,1.0,2364,46127,0,none,snow,arterial,none,low
2025-05-06T20:54:28.773569,38.29990129872056,-85.87909547913445,38.16021920817096,-85.73425594143592,104,104,112,112,1.0,1387,32211,0,none,clear,local,none,low
2025-05-06T20:54:31.884528,38.248141413880994,-85.53769967425495,38.20207162074559,-85.59618396911303,41,65,315,199,1.0,910,10350,0,none,rain,highway,none,high
2025-05-06T20:54:34.807872,38.13524770758003,-85.8023584209836,38.236266105757785,-85.54981713969003,60,60,159,159,1.0,1856,41463,0,none,clear,local,none,low
2025-05-06T20:54:38.155592,38.20342600570385,-85.85589910678297,38.26390001245332,-85.75072172347338,64,64,226,226,1.0,890,20592,0,none,fog,local,none,low
2025-05-06T20:54:41.793770,38.31710632813971,-85.56807423931657,38.25884704242924,-85.53218437217208,113,113,280,280,1.0,811,11321,0,none,rain,local,none,low
2025-05-06T20:54:46.035815,38.268852624088446,-85.90412826031772,38.14283297110497,-85.87520220391826,60,60,37,37,1.0,1838,32097,0,none,fog,highway,none,low
2025-05-06T20:54:49.203705,38.27243614333773,-85.71224167447062,38.14550186615998,-85.65995642036874,67,67,201,201,1.0,1418,24207,0,none,snow,local,none,low
2025-05-06T20:54:51.904893,38.27598682511102,-85.54743856312474,38.25530627300527,-85.57240757921141,114,114,121,121,1.0,481,5339,0,none,clear,arterial,none,low
2025-05-06T20:54:54.730925,38.18757201224596,-85.5826336729856,38.20815767337005,-85.69779090201942,58,58,151,151,1.0,1113,12819,0,none,snow,local,none,low
2025-05-06T20:54:58.054211,38.30064519680168,-85.72099126559051,38.343720858747744,-85.90269680750683,61,61,37,37,1.0,1448,27291,0,none,snow,local,none,low
2025-05-06T20:55:00.735595,38.34036672575242,-85.71032577656557,38.302631480855325,-85.54189276586511,70,70,25,25,1.0,944,18598,0,none,rain,local,none,low
2025-05-06T20:55:03.890442,38.3288786631875,-85.60092203908654,38.32440137588357,-85.61587991187487,115,115,190,190,1.0,245,1965,0,none,snow,arterial,none,low
2025-05-06T20:55:07.018151,38.21905466809424,-85.83036132295445,38.34411180321347,-85.55716781939354,56,56,128,128,1.0,1782,35560,0,none,rain,arterial,none,low
2025-05-06T20:55:09.835180,38.34045090060464,-85.8578828149244,38.220081220563145,-85.75136383935705,107,107,107,107,1.0,1417,27749,0,none,snow,arterial,none,low
2025-05-06T20:55:12.519709,38.297928282799305,-85.63479970521936,38.326940940836685,-85.818806534328,53,53,283,283,1.0,1332,30478,0,none,rain,arterial,none,low
2025-05-06T20:55:15.367774,38.29544074335015,-85.80239222019374,38.18688475572556,-85.53427479484539,42,42,65,65,1.0,1486,36236,0,none,snow,arterial,none,low
2025-05-06T20:55:18.043924,38.198193873321735,-85.5578354794629,38.28986922313005,-85.56579931590754,53,53,227,227,1.0,1042,12325,0,none,snow,highway,none,low
2025-05-06T20:55:21.084729,38.244613442344416,-85.84087017293018,38.24573851345056,-85.53248374451093,89,89,298,298,1.0,1947,39035,0,none,snow,highway,none,low
2025-05-06T20:55:24.183395,38.30199013835837,-85.72794579989757,38.23103724314692,-85.90313386151567,54,54,225,225,1.0,1651,29475,0,none,clear,arterial,none,low
2025-05-06T20:55:26.934066,38.28707397729025,-85.68180430760303,38.171060643912654,-85.71441849240149,114,114,166,166,1.0,1389,23854,0,none,rain,highway,none,low
2025-05-06T20:55:29.683198,38.30924744163283,-85.76223800222573,38.13233235997758,-85.52907993137298,28,44,242,154,1.0,1696,40691,0,none,rain,highway,none,high
2025-05-06T20:55:32.408068,38.29408062398876,-85.57774235989622,38.18505268789125,-85.85418353480918,62,62,124,124,1.0,1686,34944,0,none,rain,highway,none,low
2025-05-06T20:55:35.350442,38.14812918770272,-85.77689599326561,38.25287990417783,-85.77371350288277,25,46,80,43,1.0,1243,13087,0,none,clear,local,none,high
2025-05-06T20:55:38.111257,38.17553424617538,-85.67874298990272,38.17158781597602,-85.74249127953341,54,54,151,151,1.0,1160,12500,0,none,clear,highway,none,low
2025-05-06T20:55:40.887449,38.17996553059305,-85.9081904116059,38.18118719047723,-85.79660242492649,85,85,448,448,1.0,1697,34268,0,none,snow,highway,none,low
2025-05-06T20:55:43.638101,38.23542207224797,-85.51878927605054,38.18933307557624,-85.52103627513158,38,60,369,234,1.0,751,10778,0,none,clear,highway,none,high
2025-05-06T20:55:46.312226,38.31857364455752,-85.83877193095734,38.14945483307191,-85.76687098842513,109,109,124,124,1.0,1617,28759,0,none,rain,highway,none,low
2025-05-06T20:55:49.413006,38.24208434233891,-85.61104659211803,38.332953757045374,-85.61615770597611,43,60,94,67,1.0,886,12506,0,none,rain,arterial,none,high
2025-05-06T20:55:52.694852,38.27226198990342,-85.60536632388448,38.168019937593385,-85.89087808953714,68,68,228,228,1.0,1785,35472,0,none,clear,highway,none,low
2025-05-06T20:55:55.635136,38.13895019220403,-85.69475027704273,38.20789829931381,-85.77677555125335,67,67,130,130,1.0,806,14953,0,none,clear,arterial,none,low
2025-05-06T20:55:58.681665,38.14656612582021,-85.6246221737399,38.22302853552655,-85.54211773811559,60,60,77,77,1.0,1343,25512,0,none,fog,local,none,low
2025-05-06T20:56:01.952393,38.24563975073168,-85.59496808770623,38.34110839411054,-85.89988869443869,46,63,407,297,1.0,1653,35732,0,none,rain,arterial,none,high
2025-05-06T20:56:05.018522,38.173817878855125,-85.64939154589385,38.21824919890876,-85.7449893018285,64,64,161,161,1.0,1169,12237,0,none,fog,highway,none,low
2025-05-06T20:56:07.701418,38.17272873860458,-85.75252830002145,38.13424698191693,-85.8048729764243,57,57,148,148,1.0,648,7599,0,none,rain,arterial,none,low
2025-05-06T20:56:10.614910,38.21361366743716,-85.65917636800641,38.32854293340733,-85.56195356293645,108,108,77,77,1.0,1246,23192,0,none,fog,arterial,none,low
2025-05-06T20:56:13.916154,38.1850691572316,-85.66841256448603,38.12911264833412,-85.81856135044777,55,55,388,388,1.0,1534,25279,0,none,fog,arterial,none,low
2025-05-06T20:56:16.904641,38.20089163320653,-85.80101955769048,38.338138526817374,-85.76847712582743,60,60,100,100,1.0,1640,28459,0,none,rain,local,none,low
2025-05-06T20:56:19.740379,38.183958092372286,-85.56149277165834,38.24092045038391,-85.64239396639927,23,29,91,72,1.0,1103,11411,0,none,snow,arterial,none,moderate
2025-05-06T20:56:22.454253,38.139242675248376,-85.61077990429476,38.19785763793372,-85.80485689860102,53,53,167,167,1.0,1299,27909,0,none,rain,arterial,none,low
2025-05-06T20:56:25.253274,38.274658108866674,-85.7770933361092,38.26652605466038,-85.5307933586137,47,47,40,40,1.0,2093,35437,0,none,clear,highway,none,low
2025-05-06T20:56:27.934000,38.19823446873664,-85.7117846317027,38.25759668922909,-85.59349344282795,42,53,246,195,1.0,982,14463,0,none,rain,highway,none,moderate
2025-05-06T20:56:31.226892,38.21678648012936,-85.61972906958155,38.21890328822398,-85.74455081197233,24,39,156,96,1.0,999,14431,9,none,clear,local,none,high
2025-05-06T20:56:34.108793,38.12682045908111,-85.68114738444879,38.2269018573913,-85.62013908469686,57,57,116,116,1.0,1166,23916,0,none,snow,highway,none,low
2025-05-06T20:56:36.816835,38.13335841248176,-85.52533133915725,38.1893209714592,-85.80549609523798,119,119,105,105,1.0,1403,34977,0,none,fog,arterial,none,low
2025-05-06T20:56:39.912898,38.1673769507675,-85.55982231872157,38.12955977593447,-85.88038645687884,116,116,187,187,1.0,1871,41717,0,none,clear,arterial,none,low
2025-05-06T20:56:42.746110,38.30730160131244,-85.67002454892032,38.2042880721527,-85.53124129239482,37,49,311,234,0.744183,1893,35920,0,none,clear,arterial,none,high
2025-05-06T20:56:45.381504,38.23913962735608,-85.5088790858452,38.208302538337655,-85.76955103304513,41,60,342,234,1.0,1383,30035,0,none,snow,highway,none,high
2025-05-06T20:56:48.159315,38.30229128684432,-85.89474386747193,38.31296818621008,-85.8233294245388,104,104,94,94,1.0,1043,16031,0,none,fog,highway,none,low
2025-05-06T20:56:51.003209,38.288681754384754,-85.6406724742721,38.280338338139416,-85.68023431625296,111,111,215,215,1.0,837,7675,0,none,fog,local,none,low
2025-05-06T20:56:54.173042,38.202841615257896,-85.54292327076838,38.24588426287556,-85.5131904683584,118,118,176,176,1.0,919,9933,0,none,clear,local,none,low
2025-05-06T20:56:56.829920,38.19560334182157,-85.71084588165122,38.32103436452323,-85.7612554118593,42,78,25,13,1.0,1051,19748,16,none,rain,arterial,none,high
2025-05-06T20:56:59.868946,38.24395378586235,-85.74840921372488,38.29119668800465,-85.90459249363109,31,41,146,110,1.0,1161,23553,0,none,fog,highway,none,high
2025-05-06T20:57:02.833996,38.182726678462046,-85.61806986314933,38.28265355642863,-85.73792243833,51,52,119,117,0.996525,1215,23272,0,none,rain,highway,none,low
2025-05-06T20:57:05.602992,38.31236147784481,-85.67422992099807,38.185183432649794,-85.62661290364733,37,49,311,234,0.742012,1534,33234,0,none,rain,local,none,high
2025-05-06T20:57:08.445757,38.321951682015765,-85.82936227240035,38.33662747664682,-85.57697337660233,109,109,124,124,1.0,1832,29434,0,none,rain,highway,none,low
2025-05-06T20:57:11.387846,38.163510475183855,-85.74425864607416,38.19957563736681,-85.58882419631672,57,57,148,148,1.0,1455,19100,0,none,fog,local,none,low
2025-05-06T20:57:14.396500,38.1275768543221,-85.76069188046974,38.29802423108235,-85.88139384413968,69,69,125,125,1.0,1862,34991,0,none,clear,local,none,low
2025-05-06T20:57:17.146101,38.25588607170056,-85.88688846718753,38.277657023926736,-85.69696070653532,88,88,302,302,1.0,1193,21127,0,none,clear,local,none,low
2025-05-06T20:57:19.925006,38.337533343246825,-85.899424093004,38.12800119209789,-85.62525539200003,79,79,33,33,1.0,2108,47157,0,none,rain,arterial,none,low
2025-05-06T20:57:22.587584,38.24176501504505,-85.52533221074954,38.12947155513305,-85.65642519294121,43,60,326,234,1.0,1304,25515,0,none,fog,local,none,high
2025-05-06T20:57:25.503945,38.1809372640634,-85.61074214774285,38.142349263521886,-85.76744262158653,43,51,148,125,1.0,1397,26931,0,none,snow,highway,none,moderate
